id,precision,recall,f1
1010,0.212121,0.875,0.341463
1011,0.8,1,0.888889
1012,0.0328638,1,0.0636364
1013,0.0985915,1,0.179487
1014,1,1,1
1015,0.084507,1,0.155844
1016,1,1,1
1017,1,0.125,0.222222
1018,0.545455,1,0.705882
1019,0.333333,1,0.5
1020,0.6,1,0.75
1021,1,1,1
1022,0.5,1,0.666667
1023,0.636364,1,0.777778
1024,0.722222,0.8125,0.764706
1025,1,1,1
1026,1,0.166667,0.285714
1027,0.230769,1,0.375
1028,1,1,1
1029,1,0.125,0.222222
1030,0.545455,1,0.705882
1031,0.283333,0.73913,0.409639
1032,0.8,1,0.888889
1033,0.285714,1,0.444444
1034,0.295455,1,0.45614
1035,0.162791,1,0.28
1036,0.461538,1,0.631579
1037,1,1,1
1038,0.366667,0.916667,0.52381
1039,0.529412,1,0.692308
1040,0.333333,0.1,0.153846
1041,0.642857,1,0.782609
1042,0.09375,1,0.171429
1043,0.285714,1,0.444444
1044,0.619048,1,0.764706
1045,1,0.1,0.181818
1046,0.857143,0.375,0.521739
1047,0.176471,0.428571,0.25
1048,0.16129,0.833333,0.27027
1049,1,0.125,0.222222
1050,1,0.125,0.222222
1051,0.647059,0.916667,0.758621
1052,0.428571,1,0.6
1053,0.195652,1,0.327273
1054,0.142857,1,0.25
1055,0.5,0.266667,0.347826
1056,1,0.769231,0.869565
1057,0.7,0.777778,0.736842
1058,0.9,1,0.947368
1059,0.159091,1,0.27451
1060,0.111111,1,0.2
1061,1,1,1
1062,0.282609,0.928571,0.433333
1063,1,1,1
1064,0.529412,1,0.692308
1065,0.666667,1,0.8
1066,0.857143,1,0.923077
1067,0.363636,1,0.533333
1068,0.347826,1,0.516129
1069,1,1,1
1070,0.384615,0.192308,0.25641
1071,0.6875,1,0.814815
1072,0.130435,1,0.230769
1073,0.241379,1,0.388889
1074,0.545455,1,0.705882
1075,0.75,1,0.857143
1076,0.566667,1,0.723404
1077,0.533333,0.727273,0.615385
1078,1,0.125,0.222222
1079,0.291667,1,0.451613
1080,1,1,1
1081,0.444444,0.727273,0.551724
1082,0.347826,1,0.516129
1083,0.0107198,1,0.0212121
1084,0.130435,0.3,0.181818
1085,1,0.625,0.769231
1086,0.290323,1,0.45
1087,0.375,1,0.545455
1088,0.00980392,1,0.0194175
1089,0.285714,0.344828,0.3125
1090,0.5,0.6875,0.578947
1091,0.141026,1,0.247191
1092,0.140351,1,0.246154
1093,0.777778,1,0.875
1094,0.410909,0.461224,0.434615
1095,0.521739,1,0.685714
1096,0.777778,1,0.875
1097,0.0789474,1,0.146341
1098,1,0.84375,0.915254
1099,0.62069,1,0.765957
1100,0.125,0.384615,0.188679
1101,0.6,0.75,0.666667
1102,0.533333,1,0.695652
1103,0.777778,1,0.875
1104,1,0.166667,0.285714
1105,0.666667,1,0.8
1106,1,0.125,0.222222
1107,0.4375,1,0.608696
1108,0.5,1,0.666667
1109,0.428571,1,0.6
1110,1,0.166667,0.285714
1111,0.046875,1,0.0895522
1112,0.222222,1,0.363636
1113,1,1,1
1114,0.2,1,0.333333
1115,0.170213,1,0.290909
1116,0.0909091,1,0.166667
1117,0.171429,1,0.292683
1118,0.444444,0.727273,0.551724
1119,0.615385,1,0.761905
1120,1,0.6,0.75
1121,0.391304,1,0.5625
1122,0.583333,0.583333,0.583333
1123,0.142857,0.166667,0.153846
1124,0.625,0.555556,0.588235
1125,0.5,0.545455,0.521739
1126,0.264706,1,0.418605
1127,1,1,1
1128,0.347826,1,0.516129
1129,0.290323,1,0.45
1130,0.636364,1,0.777778
1131,0.461538,1,0.631579
1132,1,1,1
1133,0.45,1,0.62069
1134,0.115385,1,0.206897
1135,0.024,1,0.046875
1136,0.714286,1,0.833333
1137,1,0.111111,0.2
1138,1,0.142857,0.25
1139,0.24,1,0.387097
1140,0.846154,0.846154,0.846154
1141,0.189189,1,0.318182
1142,0.45,1,0.62069
1143,0.35,1,0.518519
1144,0.162162,1,0.27907
1145,1,1,1
1146,0.5,1,0.666667
1147,0.344828,1,0.512821
1148,0.222222,1,0.363636
1149,0.238095,1,0.384615
1150,0.295455,1,0.45614
1151,0.16129,0.454545,0.238095
1152,0.714286,0.625,0.666667
1153,0.225806,1,0.368421
1154,0.155556,1,0.269231
1155,0.0864198,1,0.159091
1156,0.428571,1,0.6
1157,0.583333,1,0.736842
1158,1,0.8125,0.896552
1159,0.238095,1,0.384615
1160,0.454545,1,0.625
1161,0.00780142,1,0.0154821
1162,0.5,1,0.666667
1163,0.36,1,0.529412
1164,0.5,1,0.666667
1165,0.714286,0.333333,0.454545
1166,0.363636,1,0.533333
1167,1,0.777778,0.875
1168,1,1,1
1169,0.00617829,1,0.0122807
1170,0.0882353,1,0.162162
1171,0.5,1,0.666667
1172,0.454545,0.833333,0.588235
1173,0.259259,1,0.411765
1174,0.352941,1,0.521739
1175,0.6,1,0.75
1176,0.333333,0.647059,0.44
1177,0.4,1,0.571429
1178,0.571429,1,0.727273
1179,0.171429,1,0.292683
1180,0.75,1,0.857143
1181,0.555556,0.909091,0.689655
1182,0.714286,0.625,0.666667
1183,0.323529,1,0.488889
1184,0.615385,1,0.761905
1185,0.0823529,1,0.152174
1186,0.769231,1,0.869565
1187,0.583333,1,0.736842
1188,0.730769,0.351852,0.475
1189,0.266667,0.6,0.369231
1190,1,1,1
1191,0.818182,0.642857,0.72
1192,0.0616114,1,0.116071
1193,0.52,1,0.684211
1194,0.169492,0.909091,0.285714
1195,0.571429,1,0.727273
1196,0.166667,1,0.285714
1197,0.0086741,1,0.017199
1198,0.137255,1,0.241379
1199,0.333333,1,0.5
1200,0.666667,1,0.8
1201,0.24,1,0.387097
1202,0.272727,1,0.428571
1203,0.666667,1,0.8
1204,0.0121704,1,0.0240481
1205,0.025,1,0.0487805
1206,0.75,0.954545,0.84
1207,0.155172,1,0.268657
1208,0.214286,1,0.352941
1209,0.6,1,0.75
1210,0.0821918,1,0.151899
1211,0.105769,0.916667,0.189655
1212,0.7,1,0.823529
1213,1,1,1
1214,0.222222,1,0.363636
1215,0.263158,0.454545,0.333333
1216,0.028436,1,0.0552995
1217,0.75,1,0.857143
1218,1,1,1
1219,0.2,1,0.333333
1220,0.375,1,0.545455
1221,1,1,1
1222,0.75,1,0.857143
1223,0.333333,0.75,0.461538
1224,0.333333,1,0.5
1225,0.5,1,0.666667
1226,0.9,1,0.947368
1227,0.0666667,1,0.125
1228,0.54717,0.852941,0.666667
1229,0.0958904,1,0.175
1230,1,1,1
1231,0.793103,0.343284,0.479167
1232,0.625,0.625,0.625
1233,0.375,1,0.545455
1234,1,0.0625,0.117647
1235,0.388889,1,0.56
1236,0.5,1,0.666667
1237,0.636364,1,0.777778
1238,0.3,1,0.461538
1239,0.571429,1,0.727273
1240,0.434783,1,0.606061
1241,0.0952381,1,0.173913
1242,0.461538,0.315789,0.375
1243,0.268293,0.916667,0.415094
1244,0.466667,0.7,0.56
1245,1,1,1
1246,0.0112782,1,0.0223048
1247,1,1,1
1248,0.238095,0.454545,0.3125
1249,1,1,1
1250,0.304348,0.875,0.451613
1251,0.413793,1,0.585366
1252,0.333333,0.9,0.486486
1253,0.333333,1,0.5
1254,0.6,1,0.75
1255,0.45,1,0.62069
1256,0.0204082,1,0.04
1257,1,1,1
1258,0.636364,1,0.777778
1259,0.875,1,0.933333
1260,0.0191083,1,0.0375
1261,0.857143,1,0.923077
1262,0.545455,1,0.705882
1263,0.384615,0.5,0.434783
1264,0.875,1,0.933333
1265,0.47619,0.769231,0.588235
1266,0.538462,1,0.7
1267,1,1,1
1268,1,1,1
1269,0.666667,1,0.8
1270,1,0.111111,0.2
1271,0.481481,0.684211,0.565217
1272,0.357143,1,0.526316
1273,1,0.111111,0.2
1274,1,0.142857,0.25
1275,0.714286,1,0.833333
1276,0.818182,1,0.9
1277,0.00607639,1,0.0120794
1278,1,1,1
1279,0.269231,1,0.424242
1280,0.5,1,0.666667
1281,1,1,1
1282,0.0952381,1,0.173913
1283,0.5,1,0.666667
1284,0.388889,0.4375,0.411765
1285,0.0148064,1,0.0291807
1286,0.777778,1,0.875
1287,0.0472441,1,0.0902256
1288,0.2,1,0.333333
1289,1,0.909091,0.952381
1290,0.3,0.333333,0.315789
1291,0.0321101,1,0.0622222
1292,0.134328,1,0.236842
1293,1,1,1
1294,0.019802,1,0.038835
1295,0.24127,0.404255,0.302187
1296,0.270833,1,0.42623
1297,0.244898,1,0.393443
1298,0.545455,1,0.705882
1299,0.954545,0.636364,0.763636
1300,1,0.166667,0.285714
1301,0.666667,1,0.8
1302,0.5,1,0.666667
1303,0.565217,0.8125,0.666667
1304,1,0.0909091,0.166667
1305,0.157895,1,0.272727
1306,0.421053,1,0.592593
1307,0.304348,1,0.466667
1308,0.65,1,0.787879
1309,1,1,1
1310,1,1,1
1311,0.0864198,0.5,0.147368
1312,0.461538,0.428571,0.444444
1313,0.183673,1,0.310345
1314,0.636364,0.777778,0.7
1315,0.777778,1,0.875
1316,0.285714,1,0.444444
1317,1,1,1
1318,0.727273,1,0.842105
1319,0.904762,0.513514,0.655172
1320,0.714286,0.357143,0.47619
1321,0.642857,0.9,0.75
1322,0.529412,1,0.692308
1323,0.205128,1,0.340426
1324,0.0113636,1,0.0224719
1325,0.636364,0.666667,0.651163
1326,0.666667,1,0.8
1327,0.352941,1,0.521739
1328,0.37037,0.714286,0.487805
1329,0.888889,0.727273,0.8
1330,0.454545,0.5,0.47619
1331,0.294118,1,0.454545
1332,0.285714,1,0.444444
1333,0.0377358,1,0.0727273
1334,0.342857,1,0.510638
1335,0.4,1,0.571429
1336,0.666667,1,0.8
1337,0.625,0.416667,0.5
1338,0.571429,1,0.727273
1339,0.120805,0.75,0.208092
1340,0.565217,1,0.722222
1341,0.32,1,0.484848
1342,0.193548,1,0.324324
1343,0.0361446,1,0.0697674
1344,1,0.0666667,0.125
1345,0.729167,0.972222,0.833333
1346,0.46875,1,0.638298
1347,0.4,1,0.571429
1348,0.282051,0.916667,0.431373
1349,0.545455,0.5,0.521739
1350,0.310345,0.9,0.461538
1351,0.0358566,1,0.0692308
1352,0.428571,0.857143,0.571429
1353,0.139535,1,0.244898
1354,0.538462,1,0.7
1355,0.432432,0.744186,0.547009
1356,1,0.125,0.222222
1357,0.105263,1,0.190476
1358,0.310345,0.9,0.461538
1359,0.0486111,1,0.0927152
1360,0.194444,1,0.325581
1361,0.409091,1,0.580645
1362,0.909091,1,0.952381
1363,0.1875,1,0.315789
1364,0.0487106,0.772727,0.0916442
1365,0.333333,1,0.5
1366,1,0.111111,0.2
1367,1,1,1
1368,0.380952,1,0.551724
1369,0.148936,1,0.259259
1370,0.857143,1,0.923077
1371,0.75,1,0.857143
1372,0.6,0.1875,0.285714
1373,0.275862,0.615385,0.380952
1374,0.384615,1,0.555556
1375,0.727273,1,0.842105
1376,0.315789,1,0.48
1377,0.8,1,0.888889
1378,0.44,1,0.611111
1379,1,1,1
1380,1,0.166667,0.285714
1381,0.193548,1,0.324324
1382,1,1,1
1383,0.727273,1,0.842105
1384,0.0967742,0.461538,0.16
1385,0.176471,1,0.3
1386,0.333333,1,0.5
1387,0.7,0.677419,0.688525
1388,0.6,1,0.75
1389,0.2,1,0.333333
1390,1,0.5,0.666667
1391,1,1,1
1392,0.483871,0.833333,0.612245
1393,1,0.956522,0.977778
1394,0.461538,0.818182,0.590164
1395,1,1,1
1396,0.289474,1,0.44898
1397,1,1,1
1398,1,1,1
1399,0.666667,1,0.8
1400,1,1,1
1401,1,1,1
1402,0.633333,0.904762,0.745098
1403,0.75,1,0.857143
1404,0.428571,1,0.6
1405,0.863636,1,0.926829
1406,0.206522,1,0.342342
1407,0.0380952,1,0.0733945
1408,0.0233333,1,0.0456026
1409,0.875,1,0.933333
1410,0.666667,1,0.8
1411,0.0106007,1,0.020979
1412,0.101124,1,0.183673
1413,0.6,0.857143,0.705882
1414,0.315789,1,0.48
1415,0.222222,1,0.363636
1416,0.357143,1,0.526316
1417,0.30303,1,0.465116
1418,0.266667,1,0.421053
1419,0.232558,1,0.377358
1420,0.214286,1,0.352941
1421,0.666667,1,0.8
1422,0.642857,0.45,0.529412
1423,0.8,0.307692,0.444444
1424,0.5,0.333333,0.4
1425,0.533333,1,0.695652
1426,0.875,1,0.933333
1427,0.727273,0.421053,0.533333
1428,0.12766,1,0.226415
1429,0.76,1,0.863636
1430,0.866667,1,0.928571
1431,0.363636,1,0.533333
1432,1,0.583333,0.736842
1433,0.179104,1,0.303797
1434,0.6,0.9,0.72
1435,0.209302,1,0.346154
1436,1,1,1
1437,0.636364,1,0.777778
1438,0.777778,1,0.875
1439,0.538462,1,0.7
1440,1,0.461538,0.631579
1441,0.333333,0.909091,0.487805
1442,1,0.1,0.181818
1443,0.380952,1,0.551724
1444,0.126984,1,0.225352
1445,0.411765,1,0.583333
1446,0.8125,1,0.896552
1447,0.857143,1,0.923077
1448,0.857143,1,0.923077
1449,0.306122,1,0.46875
1450,0.310345,1,0.473684
1451,0.615385,1,0.761905
1452,0.777778,1,0.875
1453,0.875,1,0.933333
1454,0.615385,0.533333,0.571429
1455,0.419355,1,0.590909
1456,0.162791,1,0.28
1457,1,0.142857,0.25
1458,1,1,1
1459,0.26087,1,0.413793
1460,0.0526316,1,0.1
1461,1,0.125,0.222222
1462,0.0909091,1,0.166667
1463,0.333333,0.833333,0.47619
1464,0.5,0.875,0.636364
1465,0.136364,0.529412,0.216867
1466,1,1,1
1467,0.2,0.166667,0.181818
1468,0.333333,1,0.5
1469,0.583333,0.636364,0.608696
1470,0.769231,1,0.869565
1471,0.183673,1,0.310345
1472,0.148936,1,0.259259
1473,0.6,1,0.75
1474,0.5,1,0.666667
1475,0.104651,0.9,0.1875
1476,0.6,0.75,0.666667
1477,0.863636,1,0.926829
1478,1,1,1
1479,0.909091,0.909091,0.909091
1480,0.5,0.7,0.583333
1481,0.5,1,0.666667
1482,0.777778,1,0.875
1483,0.0343137,1,0.0663507
1484,0.428571,1,0.6
1485,0.428571,1,0.6
1486,0.291667,0.636364,0.4
1487,0.277778,0.454545,0.344828
1488,0.25,1,0.4
1489,1,0.142857,0.25
1490,1,0.166667,0.285714
1491,0.0967742,1,0.176471
1492,1,0.222222,0.363636
1493,0.533333,0.5,0.516129
1494,0.714286,0.333333,0.454545
1495,0.733333,0.916667,0.814815
1496,1,0.454545,0.625
1497,0.204545,0.9,0.333333
1498,0.333333,0.888889,0.484848
1499,1,0.142857,0.25
1500,0.25,1,0.4
1501,0.375,1,0.545455
1502,0.428571,1,0.6
1503,0.731707,0.681818,0.705882
1504,0.642857,1,0.782609
1505,0.352941,1,0.521739
1506,1,0.166667,0.285714
1507,0.3,1,0.461538
1508,0.0247934,1,0.0483871
1509,0.387097,0.857143,0.533333
1510,1,0.692308,0.818182
1511,0.444444,0.8,0.571429
1512,0.5,1,0.666667
1513,0.26087,1,0.413793
1514,0.75,1,0.857143
1515,0.6,1,0.75
1516,0.193548,1,0.324324
1517,1,0.333333,0.5
1518,0.5,0.545455,0.521739
1519,1,0.1,0.181818
1520,0.183673,1,0.310345
1521,1,1,1
1522,1,1,1
1523,0.6,1,0.75
1524,1,1,1
1525,0.0504202,1,0.096
1526,0.236842,0.5,0.321429
1527,0.5,1,0.666667
1528,0.00493624,1,0.00982399
1529,0.103774,1,0.188034
1530,0.888889,1,0.941176
1531,0.25,0.625,0.357143
1532,0.035503,1,0.0685714
1533,0.272727,1,0.428571
1534,0.413793,0.923077,0.571429
1535,0.205128,1,0.340426
1536,0.888889,1,0.941176
1537,0.00345572,1,0.00688765
1538,0.7,1,0.823529
1539,0.3,1,0.461538
1540,1,0.142857,0.25
1541,0.29902,0.149144,0.199021
1542,0.75,0.8,0.774194
1543,0.421053,0.8,0.551724
1544,0.37037,1,0.540541
1545,0.0752688,1,0.14
1546,0.352941,1,0.521739
1547,1,0.833333,0.909091
1548,0.375,1,0.545455
1549,1,1,1
1550,1,0.0666667,0.125
1551,0.111111,1,0.2
1552,0.636364,1,0.777778
1553,0.909091,0.833333,0.869565
1554,1,0.1,0.181818
1555,0.166667,1,0.285714
1556,0.3,1,0.461538
1557,0.4,1,0.571429
1558,1,0.125,0.222222
1559,0.00662252,1,0.0131579
1560,0.5,1,0.666667
1561,1,0.166667,0.285714
1562,0.690476,0.878788,0.773333
1563,0.352941,0.857143,0.5
1564,1,0.166667,0.285714
1565,0.511811,0.283843,0.365169
1566,1,0.4,0.571429
1567,0.75,0.666667,0.705882
1568,0.636364,1,0.777778
1569,0.277778,0.833333,0.416667
1570,0.5625,0.428571,0.486486
1571,0.380952,1,0.551724
1572,0.205882,1,0.341463
1573,0.795918,0.75,0.772277
1574,0.795455,0.795455,0.795455
1575,0.695652,0.666667,0.680851
1576,0.5,0.272727,0.352941
1577,1,0.25,0.4
1578,0.809524,1,0.894737
1579,0.244898,0.923077,0.387097
1580,1,1,1
1581,0.264706,1,0.418605
1582,1,1,1
1583,1,1,1
1584,1,1,1
1585,0.24,1,0.387097
1586,0.666667,1,0.8
1587,1,0.166667,0.285714
1588,0.619048,0.404984,0.489642
1589,0.333333,0.6,0.428571
1590,0.666667,1,0.8
1591,1,1,1
1592,0.0487805,1,0.0930233
1593,1,1,1
1594,0.4,1,0.571429
1595,1,1,1
1596,0.857143,1,0.923077
1597,0.325,0.8125,0.464286
1598,0.454545,0.909091,0.606061
1599,0.333333,0.1,0.153846
1600,0.428571,0.666667,0.521739
1601,1,0.375,0.545455
1602,0.318182,1,0.482759
1603,0.272727,1,0.428571
1604,0.384615,0.833333,0.526316
1605,0.12766,1,0.226415
1606,0.666667,1,0.8
1607,0.428571,1,0.6
1608,0.428571,1,0.6
1609,0.4375,1,0.608696
1610,0.166667,0.166667,0.166667
1611,0.451613,1,0.622222
1612,0.0472973,1,0.0903226
1613,0.26087,1,0.413793
1614,0.152778,0.846154,0.258824
1615,0.0804598,0.875,0.147368
1616,0.285714,1,0.444444
1617,0.333333,0.166667,0.222222
1618,0.00253807,1,0.00506329
1619,0.192308,0.555556,0.285714
1620,0.411765,1,0.583333
1621,0.0127932,1,0.0252632
1622,1,1,1
1623,0.181818,1,0.307692
1624,0.470588,0.421053,0.444444
1625,0.421053,0.5,0.457143
1626,1,0.307692,0.470588
1627,0.8125,1,0.896552
1628,0.722222,1,0.83871
1629,0.434783,1,0.606061
1630,1,1,1
1631,0.416667,0.555556,0.47619
1632,1,1,1
1633,0.25,1,0.4
1634,1,1,1
1635,0.206897,1,0.342857
1636,1,0.166667,0.285714
1637,0.647059,1,0.785714
1638,1,0.125,0.222222
1639,0.162162,1,0.27907
1640,0.413043,0.95,0.575758
1641,0.8,1,0.888889
1642,0.340909,0.46875,0.394737
1643,0.00127307,1,0.00254291
1644,0.258537,0.420635,0.320242
1645,0.5,0.941176,0.653061
1646,0.857143,0.375,0.521739
1647,0.384615,0.333333,0.357143
1648,0.156627,1,0.270833
1649,1,0.1,0.181818
1650,0.45,1,0.62069
1651,0.333333,1,0.5
1652,0.0264151,1,0.0514706
1653,0.25,1,0.4
1654,0.3,1,0.461538
1655,0.285714,1,0.444444
1656,0.181818,1,0.307692
1657,1,0.0769231,0.142857
1658,0.9,0.75,0.818182
1659,1,0.111111,0.2
1660,0.444444,1,0.615385
1661,0.285714,1,0.444444
1662,1,0.166667,0.285714
1663,1,0.166667,0.285714
1664,1,0.166667,0.285714
1665,0.25,1,0.4
1666,0.162791,1,0.28
1667,0.0588235,1,0.111111
1668,0.176471,1,0.3
1669,0.75,1,0.857143
1670,0.151515,0.833333,0.25641
1671,0.631579,1,0.774194
1672,0.75,1,0.857143
1673,1,0.636364,0.777778
1674,0.227273,0.555556,0.322581
1675,0.636364,0.777778,0.7
1676,0.454545,0.714286,0.555556
1677,1,0.166667,0.285714
1678,0.0251046,1,0.0489796
1679,0.75,1,0.857143
1680,0.135135,0.555556,0.217391
1681,1,0.1,0.181818
1682,0.36,1,0.529412
1683,1,1,1
1684,0.222222,1,0.363636
1685,0.26087,1,0.413793
1686,0.25,1,0.4
1687,1,0.166667,0.285714
1688,0.5,0.37037,0.425532
1689,1,0.454545,0.625
1690,1,1,1
1691,0.318182,1,0.482759
1692,0.230769,1,0.375
1693,0.428571,1,0.6
1694,1,0.166667,0.285714
1695,0.117647,1,0.210526
1696,0.166667,0.166667,0.166667
1697,0.583333,0.677419,0.626866
1698,0.361111,0.565217,0.440678
1699,0.52,1,0.684211
1700,0.2,1,0.333333
1701,0.642857,1,0.782609
1702,0.666667,1,0.8
1703,0.636364,1,0.777778
1704,1,1,1
1705,0.777778,1,0.875
1706,1,1,1
1707,0.274052,0.221176,0.244792
1708,0.525,0.583333,0.552632
1709,0.428571,1,0.6
1710,1,1,1
1711,0.0714286,1,0.133333
1712,0.179104,0.631579,0.27907
1713,0.0342679,1,0.0662651
1714,0.384615,0.555556,0.454545
1715,0.00143241,1,0.00286072
1716,0.109375,0.875,0.194444
1717,0.241379,1,0.388889
1718,1,0.142857,0.25
1719,0.6875,0.44,0.536585
1720,0.136364,1,0.24
1721,0.0983607,1,0.179104
1722,0.176471,1,0.3
1723,0.583333,0.777778,0.666667
1724,0.25,1,0.4
1725,0.21875,1,0.358974
1726,1,0.166667,0.285714
1727,0.418605,1,0.590164
1728,1,0.142857,0.25
1729,1,0.166667,0.285714
1730,1,0.166667,0.285714
1731,1,1,1
1732,0.0909091,0.833333,0.163934
1733,0.2,0.166667,0.181818
1734,1,0.0666667,0.125
1735,0.0655738,1,0.123077
1736,0.259259,1,0.411765
1737,0.333333,1,0.5
1738,0.0181159,1,0.0355872
1739,0.8,1,0.888889
1740,1,0.142857,0.25
1741,0.666667,1,0.8
1742,0.5,1,0.666667
1743,0.529412,0.9,0.666667
1744,0.4,0.75,0.521739
1745,0.636364,1,0.777778
1746,0.333333,0.166667,0.222222
1747,0.561224,0.307263,0.397112
1748,0.72973,0.818182,0.771429
1749,1,1,1
1750,1,0.6875,0.814815
1751,1,1,1
1752,0.311111,0.933333,0.466667
1753,1,0.642857,0.782609
1754,0.764706,1,0.866667
1755,0.0943396,0.769231,0.168067
1756,0.0818182,0.692308,0.146341
1757,0.226415,1,0.369231
1758,1,1,1
1759,1,0.909091,0.952381
1760,1,1,1
1761,1,0.875,0.933333
1762,1,1,1
1763,0.7,1,0.823529
1764,1,0.833333,0.909091
1765,0.555556,0.714286,0.625
1766,0.52,1,0.684211
1767,0.5,0.7,0.583333
1768,0.636364,0.777778,0.7
1769,0.371429,1,0.541667
1770,0.333333,1,0.5
1771,1,0.111111,0.2
1772,0.0952381,0.75,0.169014
1773,0.857143,1,0.923077
1774,1,0.166667,0.285714
1775,0.230769,1,0.375
1776,0.195122,1,0.326531
1777,0.117647,1,0.210526
1778,0.155556,1,0.269231
1779,0.5,1,0.666667
1780,0.411765,1,0.583333
1781,0.0333333,1,0.0645161
1782,0.125,1,0.222222
1783,0.047619,1,0.0909091
1784,0.16129,1,0.277778
1785,0.296296,0.888889,0.444444
1786,0.0230769,1,0.0451128
1787,0.117647,0.545455,0.193548
1788,0.428571,0.4,0.413793
1789,0.823529,1,0.903226
1790,0.571429,0.4,0.470588
1791,0.5,0.555556,0.526316
1792,0.266667,1,0.421053
1793,0.75,0.857143,0.8
1794,0.00414692,1,0.00825959
1795,0.307692,0.571429,0.4
1796,0.117647,1,0.210526
1797,0.12,1,0.214286
1798,0.294118,0.125698,0.176125
1799,0.857143,0.666667,0.75
1800,0.421053,1,0.592593
1801,1,1,1
1802,0.0555556,1,0.105263
1803,0.193548,1,0.324324
1804,0.37037,1,0.540541
1805,0.184211,1,0.311111
1806,0.583333,1,0.736842
1807,0.166667,1,0.285714
1808,0.666667,0.727273,0.695652
1809,1,0.125,0.222222
1810,1,0.142857,0.25
1811,0.466667,1,0.636364
1812,0.00503778,1,0.0100251
1813,0.772727,1,0.871795
1814,0.275862,0.888889,0.421053
1815,0.0175439,1,0.0344828
1816,0.461538,1,0.631579
1817,0.193548,1,0.324324
1818,0.278481,0.201835,0.234043
1819,0.190476,1,0.32
1820,0.107692,1,0.194444
1821,0.12,1,0.214286
1822,0.00895522,1,0.0177515
1823,0.75,1,0.857143
1824,0.238095,0.526316,0.327869
1825,0.5,0.545455,0.521739
1826,0.105263,1,0.190476
1827,0.5,1,0.666667
1828,1,0.125,0.222222
1829,0.25,1,0.4
1830,0.5,1,0.666667
1831,0.230769,1,0.375
1832,0.26087,1,0.413793
1833,0.666667,0.461538,0.545455
1834,0.263158,1,0.416667
1835,0.194444,1,0.325581
1836,0.0508475,1,0.0967742
1837,0.0326087,1,0.0631579
1838,0.696629,0.296651,0.416107
1839,0.538462,0.283784,0.371681
1840,0.611111,0.6875,0.647059
1841,0.434783,0.666667,0.526316
1842,0.152778,1,0.26506
1843,0.428571,0.666667,0.521739
1844,0.666667,1,0.8
1845,0.222222,0.285714,0.25
1846,0.272727,1,0.428571
1847,0.238095,0.384615,0.294118
1848,0.34375,1,0.511628
1849,0.146667,1,0.255814
1850,0.555556,0.909091,0.689655
1851,0.25,0.1,0.142857
1852,0.185185,1,0.3125
1853,1,0.777778,0.875
1854,0.4,0.75,0.521739
1855,1,1,1
1856,1,0.166667,0.285714
1857,0.285714,1,0.444444
1858,1,0.833333,0.909091
1859,1,0.166667,0.285714
1860,0.272727,1,0.428571
1861,0.181818,1,0.307692
1862,0.297297,0.647059,0.407407
1863,0.0341463,1,0.0660377
1864,0.3,1,0.461538
1865,0.391304,0.375,0.382979
1866,0.151515,0.909091,0.25974
1867,0.16129,0.5,0.243902
1868,0.363636,1,0.533333
1869,0.0306122,1,0.0594059
1870,0.147059,0.416667,0.217391
1871,0.333333,1,0.5
1872,1,1,1
1873,0.194444,1,0.325581
1874,0.5,1,0.666667
1875,0.211268,1,0.348837
1876,0.013245,1,0.0261438
1877,0.190476,1,0.32
1878,0.190476,1,0.32
1879,0.304348,1,0.466667
1880,0.159091,1,0.27451
1881,0.571429,0.666667,0.615385
1882,0.103448,1,0.1875
1883,0.375,1,0.545455
1884,0.6,1,0.75
1885,0.0127119,1,0.0251046
1886,0.545455,1,0.705882
1887,0.0759494,1,0.141176
1888,0.4,1,0.571429
1889,1,0.166667,0.285714
1890,0.1875,1,0.315789
1891,0.421053,1,0.592593
1892,0.47486,0.326923,0.387244
1893,0.8125,0.5,0.619048
1894,0.6,0.3,0.4
1895,0.666667,0.875,0.756757
1896,0.264151,1,0.41791
1897,0.351351,1,0.52
1898,1,0.0909091,0.166667
1899,0.34375,1,0.511628
1900,0.2,0.3,0.24
1901,0.155172,0.9,0.264706
1902,0.555556,1,0.714286
1903,1,0.166667,0.285714
1904,0.375,1,0.545455
1905,0.1875,1,0.315789
1906,1,1,1
1907,0.666667,1,0.8
1908,0.178571,0.714286,0.285714
1909,0.291667,1,0.451613
1910,0.00163666,1,0.00326797
1911,0.333333,1,0.5
1912,0.375,1,0.545455
1913,0.433735,0.45,0.441718
1914,0.642857,0.45,0.529412
1915,0.666667,0.7,0.682927
1916,0.137615,0.9375,0.24
1917,0.0952381,0.933333,0.17284
1918,0.478261,0.916667,0.628571
1919,0.285714,0.545455,0.375
1920,0.0255754,1,0.0498753
1921,1,1,1
1922,0.0666667,0.857143,0.123711
1923,0.0404624,1,0.0777778
1924,0.28,1,0.4375
1925,0.285714,1,0.444444
1926,0.24,1,0.387097
1927,1,0.166667,0.285714
1928,0.6,1,0.75
1929,0.12766,1,0.226415
1930,0.5,1,0.666667
1931,0.333333,1,0.5
1932,0.0210526,1,0.0412371
1933,0.285714,0.421053,0.340426
1934,1,0.833333,0.909091
1935,0.5,0.454545,0.47619
1936,0.888889,0.888889,0.888889
1937,0.692308,1,0.818182
1938,0.636364,1,0.777778
1939,0.4,1,0.571429
1940,0.00858369,1,0.0170213
1941,0.666667,0.117647,0.2
1942,0.0032591,1,0.00649702
