id,precision,recall,f1
1089,0.75,0.206897,0.324324
1090,0.526316,0.625,0.571429
1091,0.733333,1,0.846154
1092,0.470588,1,0.64
1093,0.777778,1,0.875
1094,0.56383,0.216327,0.312684
1095,0.521739,1,0.685714
1096,0.583333,1,0.736842
1097,1,1,1
1098,1,0.6875,0.814815
1099,1,1,1
1100,0.25,1,0.4
1101,1,0.75,0.857143
1102,1,1,1
1103,1,1,1
1104,0.545455,1,0.705882
1105,1,1,1
1106,1,0.875,0.933333
1107,0.194444,1,0.325581
1108,1,1,1
1109,0.075,1,0.139535
1110,1,1,1
1111,1,1,1
1112,0.461538,1,0.631579
1113,1,0.636364,0.777778
1114,0.75,1,0.857143
1115,0.470588,1,0.64
1116,0.7,1,0.823529
1117,1,1,1
1118,1,0.272727,0.428571
1119,0.444444,1,0.615385
1120,1,0.6,0.75
1121,0.7,0.777778,0.736842
1122,0.478261,0.916667,0.628571
1123,0.375,1,0.545455
1124,0.833333,0.555556,0.666667
1125,0.244444,1,0.392857
1126,0.391304,1,0.5625
1127,1,1,1
1128,0.444444,1,0.615385
1129,0.6,1,0.75
1130,1,1,1
1131,1,0.833333,0.909091
1132,1,1,1
1133,0.45,1,0.62069
1134,1,1,1
1135,0.857143,1,0.923077
1136,0.714286,1,0.833333
1137,0.0762712,1,0.141732
1138,0.26087,0.857143,0.4
1139,0.25,1,0.4
1140,0.666667,0.923077,0.774194
1141,0.225806,1,0.368421
1142,0.529412,1,0.692308
1143,0.583333,1,0.736842
1144,0.206897,1,0.342857
1145,1,1,1
1146,0.3,1,0.461538
1147,0.434783,1,0.606061
1148,0.285714,1,0.444444
1149,0.309524,0.866667,0.45614
1150,0.909091,0.769231,0.833333
1151,0.454545,0.454545,0.454545
1152,1,0.625,0.769231
1153,1,1,1
1154,0.583333,1,0.736842
1155,0.777778,1,0.875
1156,1,1,1
1157,1,1,1
1158,1,0.5,0.666667
1159,0.270833,0.866667,0.412698
1160,1,0.266667,0.421053
1161,1,0.454545,0.625
1162,1,1,1
1163,0.428571,1,0.6
1164,0.473684,1,0.642857
1165,1,0.4,0.571429
1166,0.705882,1,0.827586
1167,1,1,1
1168,0.7,1,0.823529
1169,1,0.714286,0.833333
1170,1,1,1
1171,0.315789,1,0.48
1172,0.555556,0.833333,0.666667
1173,1,1,1
1174,1,1,1
1175,0.6,1,0.75
1176,0.392857,0.647059,0.488889
1177,0.533333,1,0.695652
1178,0.727273,1,0.842105
1179,0.75,1,0.857143
1180,0.882353,1,0.9375
1181,0.555556,0.909091,0.689655
1182,1,0.5,0.666667
1183,0.611111,1,0.758621
1184,0.470588,1,0.64
1185,1,1,1
1186,1,1,1
1187,0.0608696,1,0.114754
1188,0.318584,0.666667,0.431138
1189,0.5,0.55,0.52381
1190,1,1,1
1191,1,0.571429,0.727273
1192,0.866667,1,0.928571
1193,0.333333,1,0.5
1194,0.666667,0.909091,0.769231
1195,0.0368664,1,0.0711111
1196,0.190476,1,0.32
1197,1,1,1
1198,0.2,1,0.333333
1199,0.545455,1,0.705882
1200,1,1,1
1201,0.75,1,0.857143
1202,1,1,1
1203,0.12766,1,0.226415
1204,1,1,1
1205,0.24,1,0.387097
1206,1,0.681818,0.810811
1207,0.857143,0.666667,0.75
1208,1,1,1
1209,0.6,1,0.75
1210,1,1,1
1211,0.6875,0.916667,0.785714
1212,0.5,1,0.666667
1213,1,1,1
1214,0.266667,1,0.421053
1215,0.25,1,0.4
1216,1,1,1
1217,1,1,1
1218,1,1,1
1219,0.24,1,0.387097
1220,1,1,1
1221,1,1,1
1222,0.857143,1,0.923077
1223,0.190476,1,0.32
1224,0.368421,1,0.538462
1225,1,1,1
1226,1,1,1
1227,0.636364,1,0.777778
1228,0.68,0.5,0.576271
1229,0.102941,1,0.186667
1230,1,0.833333,0.909091
1231,0.756098,0.462687,0.574074
1232,1,0.625,0.769231
1233,1,1,1
1234,1,0.5,0.666667
1235,0.636364,1,0.777778
1236,0.478261,1,0.647059
1237,0.875,1,0.933333
1238,0.6,1,0.75
1239,0.857143,1,0.923077
1240,0.243902,1,0.392157
1241,1,1,1
1242,0.222222,0.736842,0.341463
1243,0.611111,0.916667,0.733333
1244,1,0.4,0.571429
1245,1,1,1
1246,0.428571,1,0.6
1247,1,1,1
1248,1,0.272727,0.428571
1249,1,1,1
1250,0.388889,0.875,0.538462
1251,0.315789,1,0.48
1252,0.272727,0.9,0.418605
1253,1,1,1
1254,0.857143,1,0.923077
1255,0.195652,1,0.327273
1256,1,1,1
1257,1,1,1
1258,1,1,1
1259,0.538462,1,0.7
1260,1,1,1
1261,0.857143,1,0.923077
1262,0.4,1,0.571429
1263,0.25,0.8,0.380952
1264,0.875,1,0.933333
1265,0.714286,0.384615,0.5
1266,0.159091,1,0.27451
1267,1,1,1
1268,1,1,1
1269,0.434783,1,0.606061
1270,0.0762712,1,0.141732
1271,0.2375,1,0.383838
1272,0.714286,1,0.833333
1273,0.615385,0.888889,0.727273
1274,0.333333,1,0.5
1275,0.133333,1,0.235294
1276,1,1,1
1277,0.777778,1,0.875
1278,1,1,1
1279,1,0.714286,0.833333
1280,0.857143,1,0.923077
1281,1,1,1
1282,0.75,1,0.857143
1283,0.352941,1,0.521739
1284,0.368421,0.4375,0.4
1285,0.464286,1,0.634146
1286,1,1,1
1287,0.6,1,0.75
1288,0.24,1,0.387097
1289,1,0.909091,0.952381
1290,0.625,0.277778,0.384615
1291,0.777778,1,0.875
1292,0.692308,1,0.818182
1293,1,1,1
1294,1,0.9,0.947368
1295,0.297837,0.476064,0.366428
1296,0.325,1,0.490566
1297,0.272727,1,0.428571
1298,0.666667,1,0.8
1299,0.909091,0.606061,0.727273
1300,1,1,1
1301,1,1,1
1302,0.909091,0.769231,0.833333
1303,0.52,0.8125,0.634146
1304,0.234043,1,0.37931
1305,0.204545,1,0.339623
1306,0.666667,1,0.8
1307,0.388889,1,0.56
1308,0.619048,1,0.764706
1309,0.0882353,1,0.162162
1310,0.489362,1,0.657143
1311,0.9,0.642857,0.75
1312,0.307692,0.857143,0.45283
1313,0.5625,1,0.72
1314,0.875,0.777778,0.823529
1315,1,1,1
1316,0.315789,1,0.48
1317,1,1,1
1318,0.727273,1,0.842105
1319,0.904762,0.513514,0.655172
1320,0.875,0.5,0.636364
1321,0.0990099,1,0.18018
1322,0.6,1,0.75
1323,1,1,1
1324,1,1,1
1325,0.708333,0.809524,0.755556
1326,0.666667,1,0.8
1327,0.75,1,0.857143
1328,0.15873,0.714286,0.25974
1329,0.888889,0.727273,0.8
1330,0.666667,0.6,0.631579
1331,0.833333,1,0.909091
1332,1,1,1
1333,1,0.5,0.666667
1334,0.857143,1,0.923077
1335,0.6,1,0.75
1336,1,0.833333,0.909091
1337,0.714286,0.416667,0.526316
1338,0.04,1,0.0769231
1339,0.846154,0.458333,0.594595
1340,0.733333,0.846154,0.785714
1341,0.470588,1,0.64
1342,0.75,1,0.857143
1343,0.857143,1,0.923077
1344,0.9,0.6,0.72
1345,0.870968,0.75,0.80597
1346,0.46875,1,0.638298
1347,0.4375,1,0.608696
1348,0.733333,0.916667,0.814815
1349,0.75,0.5,0.6
1350,0.75,0.9,0.818182
1351,0.461538,0.666667,0.545455
1352,1,0.714286,0.833333
1353,0.5,1,0.666667
1354,0.388889,1,0.56
1355,0.488095,0.953488,0.645669
1356,1,0.5,0.666667
1357,0.2,1,0.333333
1358,0.272727,0.9,0.418605
1359,0.875,1,0.933333
1360,0.166667,1,0.285714
1361,0.264706,1,0.418605
1362,0.909091,1,0.952381
1363,1,1,1
1364,0.484848,0.727273,0.581818
1365,0.588235,1,0.740741
1366,0.529412,1,0.692308
1367,1,1,1
1368,0.421053,1,0.592593
1369,0.205882,1,0.341463
1370,0.15,1,0.26087
1371,1,1,1
1372,0.5,0.28125,0.36
1373,0.625,0.384615,0.47619
1374,0.4,1,0.571429
1375,0.2,1,0.333333
1376,0.75,1,0.857143
1377,1,1,1
1378,0.174603,1,0.297297
1379,1,1,1
1380,0.375,1,0.545455
1381,1,1,1
1382,1,1,1
1383,0.666667,1,0.8
1384,1,0.384615,0.555556
1385,1,1,1
1386,1,1,1
1387,0.409091,0.580645,0.48
1388,1,1,1
1389,1,1,1
1390,0.341463,1,0.509091
1391,1,1,1
1392,1,0.527778,0.690909
1393,1,0.73913,0.85
1394,1,0.545455,0.705882
1395,1,1,1
1396,1,1,1
1397,1,1,1
1398,1,1,1
1399,1,1,1
1400,1,1,1
1401,1,1,1
1402,0.888889,0.761905,0.820513
1403,1,1,1
1404,0.636364,1,0.777778
1405,1,0.631579,0.774194
1406,0.53125,0.894737,0.666667
1407,1,1,1
1408,0.636364,1,0.777778
1409,0.875,1,0.933333
1410,0.666667,1,0.8
1411,1,1,1
1412,1,0.555556,0.714286
1413,1,0.857143,0.923077
1414,1,1,1
1415,0.615385,1,0.761905
1416,0.833333,1,0.909091
1417,0.140845,1,0.246914
1418,0.8,1,0.888889
1419,1,1,1
1420,1,1,1
1421,0.666667,1,0.8
1422,1,0.3,0.461538
1423,0.52,1,0.684211
1424,1,0.333333,0.5
1425,1,1,1
1426,0.875,1,0.933333
1427,1,0.421053,0.592593
1428,0.315789,1,0.48
1429,1,0.894737,0.944444
1430,1,0.923077,0.96
1431,0.8,0.666667,0.727273
1432,1,0.583333,0.736842
1433,0.409091,0.75,0.529412
1434,1,0.9,0.947368
1435,0.421053,0.888889,0.571429
1436,1,1,1
1437,0.636364,1,0.777778
1438,0.777778,1,0.875
1439,0.411765,1,0.583333
1440,1,0.461538,0.631579
1441,1,0.909091,0.952381
1442,0.285714,0.8,0.421053
1443,1,1,1
1444,1,1,1
1445,0.14,1,0.245614
1446,0.8125,1,0.896552
1447,0.857143,1,0.923077
1448,0.857143,1,0.923077
1449,0.46875,1,0.638298
1450,1,0.888889,0.941176
1451,0.888889,1,0.941176
1452,1,0.857143,0.923077
1453,0.875,1,0.933333
1454,1,0.533333,0.695652
1455,0.5,0.307692,0.380952
1456,0.189189,1,0.318182
1457,0.285714,0.857143,0.428571
1458,1,1,1
1459,0.0238095,1,0.0465116
1460,0.6,1,0.75
1461,0.777778,0.875,0.823529
1462,0.428571,1,0.6
1463,0.714286,0.833333,0.769231
1464,0.533333,1,0.695652
1465,0.909091,0.588235,0.714286
1466,0.5,1,0.666667
1467,1,1,1
1468,0.423077,1,0.594595
1469,0.0283505,1,0.0551378
1470,0.5,1,0.666667
1471,0.5625,1,0.72
1472,0.166667,1,0.285714
1473,0.857143,1,0.923077
1474,0.5,1,0.666667
1475,0.116279,1,0.208333
1476,0.555556,0.833333,0.666667
1477,0.941176,0.842105,0.888889
1478,1,1,1
1479,1,0.818182,0.9
1480,0.529412,0.9,0.666667
1481,1,1,1
1482,0.636364,1,0.777778
1483,0.7,1,0.823529
1484,0.428571,1,0.6
1485,0.75,1,0.857143
1486,0.384615,0.454545,0.416667
1487,1,0.272727,0.428571
1488,0.466667,1,0.636364
1489,0.0183246,1,0.0359897
1490,1,1,1
1491,0.222222,1,0.363636
1492,1,0.388889,0.56
1493,0.161765,0.6875,0.261905
1494,0.55,0.733333,0.628571
1495,0.714286,0.833333,0.769231
1496,1,0.454545,0.625
1497,0.888889,0.8,0.842105
1498,0.888889,0.888889,0.888889
1499,0.0338164,1,0.0654206
1500,1,1,1
1501,0.0331492,1,0.0641711
1502,1,1,1
1503,0.666667,0.545455,0.6
1504,1,0.888889,0.941176
1505,1,0.833333,0.909091
1506,0.0857143,1,0.157895
1507,0.153846,1,0.266667
1508,1,0.5,0.666667
1509,0.358974,1,0.528302
1510,0.5,0.692308,0.580645
1511,1,0.7,0.823529
1512,0.272727,1,0.428571
1513,0.166667,1,0.285714
1514,0.75,1,0.857143
1515,0.181818,1,0.307692
1516,0.5,1,0.666667
1517,0.692308,0.6,0.642857
1518,0.5,0.818182,0.62069
1519,0.727273,0.8,0.761905
1520,0.214286,1,0.352941
1521,1,1,1
1522,1,1,1
1523,1,1,1
1524,1,1,1
1525,1,1,1
1526,1,0.333333,0.5
1527,1,1,1
1528,0.75,0.5,0.6
1529,0.5,1,0.666667
1530,0.888889,1,0.941176
1531,0.4375,0.875,0.583333
1532,0.857143,1,0.923077
1533,0.272727,1,0.428571
1534,0.8,0.923077,0.857143
1535,1,1,1
1536,0.888889,1,0.941176
1537,0.727273,1,0.842105
1538,1,0.714286,0.833333
1539,1,1,1
1540,0.0752688,1,0.14
1541,0.614286,0.105134,0.179541
1542,0.766667,0.766667,0.766667
1543,0.727273,0.8,0.761905
1544,0.454545,1,0.625
1545,1,1,1
1546,0.75,1,0.857143
1547,1,0.833333,0.909091
1548,0.545455,1,0.705882
1549,1,1,1
1550,0.428571,0.2,0.272727
1551,0.857143,1,0.923077
1552,0.378378,1,0.54902
1553,0.909091,0.833333,0.869565
1554,0.25641,1,0.408163
1555,0.136364,1,0.24
1556,0.0584416,1,0.110429
1557,1,1,1
1558,0.411765,0.875,0.56
1559,0.857143,1,0.923077
1560,0.24,1,0.387097
1561,1,1,1
1562,1,0.818182,0.9
1563,0.2,0.857143,0.324324
1564,0.0517241,1,0.0983607
1565,0.248869,0.240175,0.244444
1566,1,0.4,0.571429
1567,1,0.666667,0.8
1568,0.875,1,0.933333
1569,1,0.833333,0.909091
1570,0.314815,0.809524,0.453333
1571,0.0666667,1,0.125
1572,0.0909091,1,0.166667
1573,1,0.615385,0.761905
1574,0.931034,0.613636,0.739726
1575,1,0.5,0.666667
1576,1,0.409091,0.580645
1577,1,0.45,0.62069
1578,0.944444,1,0.971429
1579,1,0.307692,0.470588
1580,1,1,1
1581,0.103448,1,0.1875
1582,1,1,1
1583,1,1,1
1584,1,1,1
1585,1,1,1
1586,1,0.833333,0.909091
1587,1,0.666667,0.8
1588,0.222222,0.155763,0.18315
1589,1,0.4,0.571429
1590,1,0.9,0.947368
1591,1,1,1
1592,1,1,1
1593,1,1,1
1594,1,1,1
1595,1,0.833333,0.909091
1596,0.692308,1,0.818182
1597,0.464286,0.8125,0.590909
1598,0.571429,0.363636,0.444444
1599,0.0677966,0.4,0.115942
1600,0.666667,0.444444,0.533333
1601,1,0.625,0.769231
1602,0.466667,1,0.636364
1603,0.4,1,0.571429
1604,0.181818,1,0.307692
1605,1,1,1
1606,0.2,1,0.333333
1607,1,0.555556,0.714286
1608,1,0.666667,0.8
1609,1,1,1
1610,0.0594059,1,0.11215
1611,0.518519,1,0.682927
1612,0.21875,1,0.358974
1613,0.084507,1,0.155844
1614,0.119266,1,0.213115
1615,0.636364,0.875,0.736842
1616,0.142857,1,0.25
1617,0.333333,1,0.5
1618,1,1,1
1619,0.833333,0.555556,0.666667
1620,1,1,1
1621,1,1,1
1622,1,1,1
1623,0.75,1,0.857143
1624,0.4375,0.368421,0.4
1625,1,0.25,0.4
1626,0.142857,0.461538,0.218182
1627,0.48,0.923077,0.631579
1628,1,1,1
1629,0.555556,1,0.714286
1630,1,1,1
1631,0.833333,0.555556,0.666667
1632,1,1,1
1633,0.75,1,0.857143
1634,1,1,1
1635,0.4,1,0.571429
1636,0.0128205,1,0.0253165
1637,0.846154,1,0.916667
1638,0.181818,0.75,0.292683
1639,0.8,0.666667,0.727273
1640,1,0.55,0.709677
1641,1,0.75,0.857143
1642,0.588235,0.3125,0.408163
1643,0.666667,1,0.8
1644,0.225,0.714286,0.342205
1645,0.551724,0.941176,0.695652
1646,0.150538,0.875,0.256881
1647,0.322581,0.666667,0.434783
1648,0.769231,0.769231,0.769231
1649,0.25,0.5,0.333333
1650,0.473684,1,0.642857
1651,0.333333,1,0.5
1652,1,0.571429,0.727273
1653,0.875,1,0.933333
1654,0.272727,1,0.428571
1655,0.315789,1,0.48
1656,0.714286,0.833333,0.769231
1657,0.375,0.230769,0.285714
1658,0.55,0.916667,0.6875
1659,0.3,1,0.461538
1660,0.571429,1,0.727273
1661,0.352941,1,0.521739
1662,0.0625,1,0.117647
1663,0.0213523,1,0.0418118
1664,0.0625,0.833333,0.116279
1665,0.470588,1,0.64
1666,1,1,1
1667,1,0.714286,0.833333
1668,0.5,1,0.666667
1669,1,1,1
1670,0.529412,0.75,0.62069
1671,1,1,1
1672,1,1,1
1673,1,0.636364,0.777778
1674,1,0.333333,0.5
1675,0.4375,0.777778,0.56
1676,1,0.714286,0.833333
1677,0.6,1,0.75
1678,1,1,1
1679,1,1,1
1680,1,0.388889,0.56
1681,1,0.6,0.75
1682,1,0.777778,0.875
1683,1,1,1
1684,0.75,1,0.857143
1685,0.428571,1,0.6
1686,1,1,1
1687,1,1,1
1688,0.5,0.37037,0.425532
1689,1,0.454545,0.625
1690,1,1,1
1691,0.269231,1,0.424242
1692,0.352941,1,0.521739
1693,1,1,1
1694,0.0731707,1,0.136364
1695,0.0612245,1,0.115385
1696,0.857143,1,0.923077
1697,0.541667,0.83871,0.658228
1698,0.419355,0.565217,0.481481
1699,0.309524,1,0.472727
1700,1,0.444444,0.615385
1701,1,1,1
1702,0.8,1,0.888889
1703,0.636364,1,0.777778
1704,1,1,1
1705,1,1,1
1706,0.0487805,1,0.0930233
1707,0.275862,0.188235,0.223776
1708,0.44,0.611111,0.511628
1709,0.75,1,0.857143
1710,1,1,1
1711,0.857143,1,0.923077
1712,0.647059,0.578947,0.611111
1713,1,0.272727,0.428571
1714,0.833333,0.555556,0.666667
1715,0.75,0.75,0.75
1716,0.545455,0.75,0.631579
1717,0.21875,1,0.358974
1718,0.0875,1,0.16092
1719,0.190909,0.84,0.311111
1720,0.75,0.5,0.6
1721,1,1,1
1722,1,1,1
1723,1,0.777778,0.875
1724,0.4,1,0.571429
1725,0.7,1,0.823529
1726,0.0882353,1,0.162162
1727,0.197802,1,0.330275
1728,1,0.714286,0.833333
1729,0.125,0.5,0.2
1730,0.113208,1,0.20339
1731,0.666667,1,0.8
1732,1,1,1
1733,1,1,1
1734,0.714286,0.333333,0.454545
1735,0.636364,0.875,0.736842
1736,0.875,1,0.933333
1737,1,0.5,0.666667
1738,0.692308,0.9,0.782609
1739,0.5,1,0.666667
1740,0.555556,0.714286,0.625
1741,1,1,1
1742,1,1,1
1743,0.529412,0.9,0.666667
1744,0.333333,1,0.5
1745,0.466667,1,0.636364
1746,0.113208,1,0.20339
1747,0.675325,0.290503,0.40625
1748,1,0.424242,0.595745
1749,1,0.777778,0.875
1750,1,0.625,0.769231
1751,1,1,1
1752,0.636364,0.933333,0.756757
1753,1,0.642857,0.782609
1754,1,1,1
1755,1,0.615385,0.761905
1756,1,0.230769,0.375
1757,1,1,1
1758,1,0.909091,0.952381
1759,1,0.818182,0.9
1760,1,0.777778,0.875
1761,1,0.875,0.933333
1762,1,1,1
1763,1,1,1
1764,1,0.833333,0.909091
1765,1,0.52381,0.6875
1766,0.106557,1,0.192593
1767,0.583333,0.7,0.636364
1768,1,0.666667,0.8
1769,0.8125,1,0.896552
1770,0.909091,1,0.952381
1771,0.091954,0.888889,0.166667
1772,0.454545,0.625,0.526316
1773,0.857143,1,0.923077
1774,0.1,0.5,0.166667
1775,0.214286,1,0.352941
1776,1,0.625,0.769231
1777,0.666667,0.166667,0.266667
1778,1,1,1
1779,1,0.5,0.666667
1780,0.411765,1,0.583333
1781,1,1,1
1782,1,1,1
1783,1,0.6,0.75
1784,0.0116009,1,0.0229358
1785,0.5,1,0.666667
1786,1,1,1
1787,0.714286,0.227273,0.344828
1788,0.173333,0.866667,0.288889
1789,0.933333,1,0.965517
1790,1,0.4,0.571429
1791,1,0.333333,0.5
1792,0.466667,0.875,0.608696
1793,1,0.857143,0.923077
1794,1,0.428571,0.6
1795,1,0.571429,0.727273
1796,1,1,1
1797,0.461538,1,0.631579
1798,0.204082,0.139665,0.165837
1799,0.727273,0.888889,0.8
1800,1,0.5,0.666667
1801,1,1,1
1802,1,1,1
1803,0.0923077,1,0.169014
1804,0.588235,1,0.740741
1805,0.259259,1,0.411765
1806,0.127273,1,0.225806
1807,0.0945946,1,0.17284
1808,1,0.454545,0.625
1809,0.16129,0.625,0.25641
1810,0.583333,1,0.736842
1811,0.189189,1,0.318182
1812,1,1,1
1813,0.772727,1,0.871795
1814,0.156863,0.888889,0.266667
1815,0.333333,1,0.5
1816,1,1,1
1817,0.272727,1,0.428571
1818,0.313131,0.284404,0.298077
1819,0.615385,1,0.761905
1820,1,1,1
1821,0.6,1,0.75
1822,1,0.666667,0.8
1823,0.75,1,0.857143
1824,0.166667,0.684211,0.268041
1825,0.352941,0.545455,0.428571
1826,0.769231,1,0.869565
1827,0.5,1,0.666667
1828,0.0677966,1,0.126984
1829,0.375,0.857143,0.521739
1830,0.5,1,0.666667
1831,0.25,1,0.4
1832,0.461538,1,0.631579
1833,0.357143,0.769231,0.487805
1834,0.294118,1,0.454545
1835,1,0.428571,0.6
1836,0.214286,1,0.352941
1837,0.545455,1,0.705882
1838,0.682927,0.133971,0.224
1839,0.625,0.27027,0.377358
1840,1,0.3125,0.47619
1841,0.692308,0.6,0.642857
1842,1,0.636364,0.777778
1843,0.666667,0.666667,0.666667
1844,1,1,1
1845,1,1,1
1846,1,1,1
1847,0.333333,0.307692,0.32
1848,0.161765,1,0.278481
1849,0.25,0.636364,0.358974
1850,0.208333,0.909091,0.338983
1851,0.714286,0.5,0.588235
1852,1,0.3,0.461538
1853,0.5,0.777778,0.608696
1854,0.421053,1,0.592593
1855,0.0238908,1,0.0466667
1856,0.5,0.833333,0.625
1857,0.315789,1,0.48
1858,1,0.833333,0.909091
1859,0.0810811,1,0.15
1860,0.285714,1,0.444444
1861,0.375,1,0.545455
1862,0.307692,0.235294,0.266667
1863,0.304348,1,0.466667
1864,1,1,1
1865,0.289855,0.833333,0.430108
1866,1,0.909091,0.952381
1867,0.277778,0.5,0.357143
1868,0.333333,1,0.5
1869,0.857143,1,0.923077
1870,0.228571,0.666667,0.340426
1871,0.4,1,0.571429
1872,1,1,1
1873,0.21875,1,0.358974
1874,0.037037,1,0.0714286
1875,0.416667,1,0.588235
1876,0.0205656,1,0.0403023
1877,0.0860215,1,0.158416
1878,0.533333,1,0.695652
1879,0.137255,1,0.241379
1880,0.14,1,0.245614
1881,1,0.666667,0.8
1882,0.272727,1,0.428571
1883,1,1,1
1884,0.03,1,0.0582524
1885,1,0.5,0.666667
1886,0.4,1,0.571429
1887,0.666667,1,0.8
1888,0.162162,1,0.27907
1889,0.192308,0.833333,0.3125
1890,0.3,1,0.461538
1891,0.421053,1,0.592593
1892,0.557522,0.242308,0.337802
1893,0.444444,0.923077,0.6
1894,1,0.4,0.571429
1895,0.325581,0.875,0.474576
1896,0.518519,1,0.682927
1897,0.545455,0.461538,0.5
1898,0.157895,0.818182,0.264706
1899,0.354839,1,0.52381
1900,0.37037,1,0.540541
1901,0.692308,0.9,0.782609
1902,0.769231,1,0.869565
1903,0.428571,1,0.6
1904,1,1,1
1905,0.26087,1,0.413793
1906,1,1,1
1907,1,1,1
1908,0.127273,1,0.225806
1909,1,0.428571,0.6
1910,1,1,1
1911,1,0.857143,0.923077
1912,0.461538,1,0.631579
1913,0.394737,0.1875,0.254237
1914,0.6,0.45,0.514286
1915,0.227273,0.75,0.348837
1916,0.363636,0.25,0.296296
1917,1,0.2,0.333333
1918,0.4,1,0.571429
1919,1,0.545455,0.705882
1920,0.714286,0.5,0.588235
1921,1,0.875,0.933333
1922,1,0.428571,0.6
1923,0.636364,1,0.777778
1924,0.179487,1,0.304348
1925,0.315789,1,0.48
1926,0.352941,1,0.521739
1927,0.833333,0.833333,0.833333
1928,0.75,1,0.857143
1929,0.428571,1,0.6
1930,1,1,1
1931,0.0196078,1,0.0384615
1932,0.6,1,0.75
1933,0.8,0.210526,0.333333
1934,0.2,0.916667,0.328358
1935,1,0.363636,0.533333
1936,0.875,0.777778,0.823529
1937,0.9,1,0.947368
1938,1,1,1
1939,1,0.833333,0.909091
1940,0.666667,1,0.8
1941,1,0.176471,0.3
1942,0.461538,1,0.631579
1943,0.75,1,0.857143
1944,0.545455,1,0.705882
1945,0.272727,1,0.428571
1946,1,0.428571,0.6
1947,0.0816327,0.307692,0.129032
1948,0.0190024,1,0.037296
1949,0.193548,0.857143,0.315789
1950,0.368421,1,0.538462
1951,0.25,0.875,0.388889
1952,1,1,1
1953,1,1,1
1954,0.34375,0.785714,0.478261
1955,0.818182,1,0.9
1956,0.857143,0.666667,0.75
1957,0.461538,1,0.631579
1958,0.153846,1,0.266667
1959,0.642857,0.642857,0.642857
1960,0.636364,1,0.777778
1961,0.545455,1,0.705882
1962,0.461538,1,0.631579
1963,0.28,1,0.4375
1964,0.5,1,0.666667
1965,0.470588,0.727273,0.571429
1966,0.833333,1,0.909091
1967,0.375,0.9,0.529412
1968,1,0.3,0.461538
1969,0.75,1,0.857143
1970,0.111111,1,0.2
1971,1,0.833333,0.909091
1972,0.875,0.7,0.777778
1973,0.6,0.666667,0.631579
1974,0.210526,1,0.347826
1975,1,0.0769231,0.142857
1976,1,0.3,0.461538
1977,1,1,1
1978,1,1,1
1979,0.875,1,0.933333
1980,1,1,1
1981,0.015748,1,0.0310078
1982,0.571429,0.888889,0.695652
1983,0.818182,0.818182,0.818182
1984,0.7,1,0.823529
1985,0.857143,1,0.923077
1986,0.344828,0.625,0.444444
1987,0.666667,1,0.8
1988,1,1,1
1989,1,1,1
1990,1,1,1
1991,0.222222,0.909091,0.357143
1992,1,0.625,0.769231
1993,0.107692,1,0.194444
1994,0.8,0.615385,0.695652
1995,0.0731707,1,0.136364
1996,1,1,1
1997,0.28,0.875,0.424242
1998,1,0.625,0.769231
1999,0.538462,1,0.7
2000,1,0.5,0.666667
2001,1,0.214286,0.352941
2002,1,1,1
2003,0.462366,0.13522,0.209246
2004,0.833333,0.512821,0.634921
2005,0.863636,0.904762,0.883721
2006,0.185185,0.9375,0.309278
2007,0.309524,1,0.472727
2008,1,0.615385,0.761905
2009,1,1,1
2010,0.0869565,1,0.16
2011,0.454545,1,0.625
2012,0.136364,1,0.24
2013,1,0.333333,0.5
2014,1,1,1
2015,0.777778,1,0.875
2016,0.0673077,1,0.126126
2017,0.777778,1,0.875
2018,1,1,1
2019,1,1,1
2020,1,1,1
2021,0.5,1,0.666667
2022,0.461538,1,0.631579
2023,0.176471,1,0.3
2024,0.185687,0.290469,0.226549
2025,1,1,1
2026,1,1,1
2027,0.705882,1,0.827586
2028,1,1,1
2029,0.157895,1,0.272727
2030,0.311037,0.239075,0.270349
2031,0.666667,0.5,0.571429
2032,1,1,1
2033,0.625,1,0.769231
2034,0.9,1,0.947368
2035,1,0.875,0.933333
2036,0.727273,1,0.842105
2037,0.75,1,0.857143
2038,0.833333,0.833333,0.833333
2039,1,0.666667,0.8
2040,1,0.526316,0.689655
2041,0.842105,0.941176,0.888889
2042,0.466667,0.583333,0.518519
2043,0.470588,0.727273,0.571429
2044,1,1,1
2045,0.9,1,0.947368
2046,1,0.444444,0.615385
2047,0.6,0.857143,0.705882
2048,0.854167,0.179039,0.296029
2049,0.958333,0.884615,0.92
2050,1,0.238095,0.384615
2051,0.947368,0.947368,0.947368
2052,1,1,1
2053,0.55,0.846154,0.666667
2054,0.647059,1,0.785714
2055,1,0.636364,0.777778
2056,1,1,1
2057,0.4375,0.777778,0.56
2058,0.666667,0.75,0.705882
2059,1,0.714286,0.833333
2060,1,1,1
2061,1,1,1
2062,0.454545,0.833333,0.588235
2063,0.625,0.833333,0.714286
2064,0.6,1,0.75
2065,0.75,1,0.857143
2066,0.545455,1,0.705882
2067,0.774194,0.195122,0.311688
2068,1,0.363636,0.533333
2069,0.933333,1,0.965517
2070,0.5,0.666667,0.571429
2071,0.888889,0.727273,0.8
2072,0.75,1,0.857143
2073,0.727273,1,0.842105
2074,1,1,1
2075,1,0.833333,0.909091
2076,1,1,1
2077,0.24,0.857143,0.375
2078,0.259259,1,0.411765
2079,1,0.5,0.666667
2080,0.5,0.833333,0.625
