id,precision,recall,f1
1231,0.714286,1,0.833333
1232,0.947368,1,0.972973
1233,0.941176,1,0.969697
1234,1,0.727273,0.842105
1235,1,1,1
1236,1,0.666667,0.8
1237,0.575758,0.904762,0.703704
1238,1,1,1
1239,1,1,1
1240,1,1,1
1241,1,1,1
1242,1,1,1
1243,1,0.8,0.888889
1244,1,1,1
1245,1,1,1
1246,0.727273,1,0.842105
1247,0.956522,1,0.977778
1248,0.727273,1,0.842105
1249,1,0.857143,0.923077
1250,0.952381,0.454545,0.615385
1251,0.969697,1,0.984615
1252,1,1,1
1253,1,1,1
1254,1,1,1
1255,0.806452,0.961538,0.877193
1256,1,1,1
1257,0.755556,1,0.860759
1258,1,0.761905,0.864865
1259,1,0.764706,0.866667
1260,1,0.529412,0.692308
1261,0.888889,1,0.941176
1262,0.952381,0.952381,0.952381
1263,1,1,1
1264,0.90625,1,0.95082
1265,1,1,1
1266,1,1,1
1267,1,1,1
1268,1,1,1
1269,1,1,1
1270,0.912281,0.896552,0.904348
1271,0.833333,1,0.909091
1272,0.0864198,1,0.159091
1273,0.961538,0.56391,0.7109
1274,0.88172,0.987952,0.931818
1275,0.622951,0.558824,0.589147
1276,0.97619,0.82,0.891304
1277,0.875,1,0.933333
1278,0.842105,0.761905,0.8
1279,0.914286,0.864865,0.888889
1280,0.857143,1,0.923077
1281,1,0.425,0.596491
1282,1,0.645161,0.784314
1283,1,1,1
1284,1,0.92,0.958333
1285,1,0.818182,0.9
1286,1,1,1
1287,0.909091,1,0.952381
1288,0.888889,1,0.941176
1289,0.8,1,0.888889
1290,1,1,1
1291,1,1,1
1292,1,1,1
1293,0.9,1,0.947368
1294,1,1,1
1295,0.962264,0.335526,0.497561
1296,0.96,0.4,0.564706
1297,1,0.333333,0.5
1298,0.962963,0.928571,0.945455
1299,0.95,0.826087,0.883721
1300,1,1,1
1301,0.941176,0.432432,0.592593
1302,1,0.714286,0.833333
1303,0.941176,1,0.969697
1304,1,0.8,0.888889
1305,0.8125,1,0.896552
1306,1,0.909091,0.952381
1307,1,1,1
1308,0.9,1,0.947368
1309,1,1,1
1310,0.8125,1,0.896552
1311,0.947368,1,0.972973
1312,1,1,1
1313,1,1,1
1314,0.970588,0.6875,0.804878
1315,0.983333,0.967213,0.975207
1316,0.830189,1,0.907216
1317,1,1,1
1318,1,0.8,0.888889
1319,0.961538,1,0.980392
1320,0.791667,0.826087,0.808511
1321,0.956522,1,0.977778
1322,0.8,1,0.888889
1323,0.916667,1,0.956522
1324,0.857143,1,0.923077
1325,1,1,1
1326,1,1,1
1327,1,0.956522,0.977778
1328,0.875,1,0.933333
1329,1,1,1
1330,1,1,1
1331,1,1,1
1332,1,1,1
1333,1,1,1
1334,1,1,1
1335,1,1,1
1336,1,0.954545,0.976744
1337,1,1,1
1338,0.789474,1,0.882353
1339,1,1,1
1340,0.9,1,0.947368
1341,1,1,1
1342,0.0529801,1,0.100629
1343,1,0.571429,0.727273
1344,1,1,1
1345,1,1,1
1346,1,1,1
1347,1,1,1
1348,1,1,1
1349,0.918919,0.566667,0.701031
1350,1,1,1
1351,1,1,1
1352,0.96875,1,0.984127
1353,1,1,1
1354,0.857143,0.48,0.615385
1355,0.931818,0.891304,0.911111
1356,0.926829,0.95,0.938272
1357,0.870968,1,0.931034
1358,0.894737,1,0.944444
1359,0.941176,1,0.969697
1360,1,1,1
1361,1,0.666667,0.8
1362,0.969697,0.316832,0.477612
1363,1,0.923077,0.96
1364,1,0.205128,0.340426
1365,1,0.487805,0.655738
1366,1,0.95,0.974359
1367,0.944444,0.809524,0.871795
1368,1,1,1
1369,1,0.909091,0.952381
1370,0.909091,1,0.952381
1371,1,1,1
1372,1,1,1
1373,1,0.9375,0.967742
1374,1,1,1
1375,0.9,1,0.947368
1376,1,1,1
1377,1,1,1
1378,1,1,1
1379,0.958904,0.542636,0.693069
1380,0.985294,0.67,0.797619
1381,0.877193,0.769231,0.819672
1382,1,0.967742,0.983607
1383,0.983333,1,0.991597
1384,0.970588,0.611111,0.75
1385,0.867925,0.938776,0.901961
1386,0.977273,0.934783,0.955556
1387,0.941176,0.410256,0.571429
1388,0.923077,0.342857,0.5
1389,1,0.606061,0.754717
1390,1,0.962963,0.981132
1391,1,0.576923,0.731707
1392,1,0.333333,0.5
1393,1,1,1
1394,1,1,1
1395,1,1,1
1396,1,1,1
1397,1,1,1
1398,0.947368,0.947368,0.947368
1399,1,0.888889,0.941176
1400,1,0.9,0.947368
1401,1,1,1
1402,0.888889,1,0.941176
1403,1,1,1
1404,0.75,1,0.857143
1405,1,1,1
1406,1,1,1
1407,0.96,1,0.979592
1408,0.944444,0.772727,0.85
1409,1,0.941176,0.969697
1410,1,0.571429,0.727273
1411,0.9,1,0.947368
1412,1,0.833333,0.909091
1413,1,1,1
1414,1,0.875,0.933333
1415,1,0.533333,0.695652
1416,1,1,1
1417,0.9,1,0.947368
1418,0.833333,1,0.909091
1419,1,1,1
1420,0.962963,0.8125,0.881356
1421,1,0.5,0.666667
1422,1,1,1
1423,1,1,1
1424,1,1,1
1425,0.913043,1,0.954545
1426,0.8,1,0.888889
1427,1,1,1
1428,1,1,1
1429,0.961538,0.535714,0.688073
1430,0.931034,0.964286,0.947368
1431,0.947368,0.947368,0.947368
1432,0.916667,0.733333,0.814815
1433,0.875,1,0.933333
1434,1,1,1
1435,0.916667,1,0.956522
1436,1,0.611111,0.758621
1437,1,1,1
1438,1,0.823529,0.903226
1439,1,0.631579,0.774194
1440,1,0.392857,0.564103
1441,1,1,1
1442,1,0.8,0.888889
1443,1,1,1
1444,1,1,1
1445,1,1,1
1446,1,1,1
1447,1,1,1
1448,0.888889,1,0.941176
1449,1,1,1
1450,1,1,1
1451,1,0.622951,0.767677
1452,1,0.571429,0.727273
1453,1,1,1
1454,1,1,1
1455,0.1875,1,0.315789
1456,0.857143,1,0.923077
1457,1,1,1
1458,0.8,1,0.888889
1459,1,1,1
1460,0.857143,1,0.923077
1461,1,1,1
1462,1,1,1
1463,1,1,1
1464,1,0.954545,0.976744
1465,1,1,1
1466,1,1,1
1467,1,1,1
1468,0.888889,1,0.941176
1469,1,1,1
1470,0.864407,1,0.927273
1471,0.909091,0.97561,0.941176
1472,1,0.96875,0.984127
1473,1,0.863636,0.926829
1474,0.666667,1,0.8
1475,1,0.6,0.75
1476,0.548387,0.944444,0.693878
1477,1,0.818182,0.9
1478,0.9,1,0.947368
1479,1,1,1
1480,1,1,1
1481,1,0.22807,0.371429
1482,1,0.538462,0.7
1483,0.857143,1,0.923077
1484,1,1,1
1485,1,0.489796,0.657534
1486,1,0.238095,0.384615
1487,1,0.97619,0.987952
1488,0.958333,0.621622,0.754098
1489,0.944444,0.62963,0.755556
1490,1,1,1
1491,1,0.625,0.769231
1492,1,0.944444,0.971429
1493,1,1,1
1494,1,1,1
1495,0.888889,1,0.941176
1496,1,1,1
1497,0.916667,1,0.956522
1498,1,0.95,0.974359
1499,0.9375,1,0.967742
1500,0.909091,1,0.952381
1501,1,1,1
1502,1,1,1
1503,0.461538,1,0.631579
1504,0.5,1,0.666667
1505,1,1,1
1506,1,0.888889,0.941176
1507,0.934426,0.17378,0.293059
1508,0.941176,0.390244,0.551724
1509,1,0.533333,0.695652
1510,0.909091,0.666667,0.769231
1511,0.9,1,0.947368
1512,1,1,1
1513,1,1,1
1514,1,1,1
1515,0.967742,0.857143,0.909091
1516,1,0.833333,0.909091
